,datetime,mjd,UV,year,month,day,hour,minute,date
29496,2021-07-08T22:00:00.000,59403.916666666664,0.0,2021,7,8,22,0,2021-07-08
29497,2021-07-08T23:00:00.000,59403.958333333336,0.0,2021,7,8,23,0,2021-07-08
29498,2021-07-09T10:00:00.000,59404.416666666664,0.0,2021,7,9,10,0,2021-07-09
29499,2021-07-09T11:00:00.000,59404.458333333336,0.0,2021,7,9,11,0,2021-07-09
29500,2021-07-09T12:00:00.000,59404.5,0.0,2021,7,9,12,0,2021-07-09
29501,2021-07-09T13:00:00.000,59404.541666666664,0.0,2021,7,9,13,0,2021-07-09
29502,2021-07-09T14:00:00.000,59404.583333333336,0.0,2021,7,9,14,0,2021-07-09
29503,2021-07-09T15:00:00.000,59404.625,0.0,2021,7,9,15,0,2021-07-09
29504,2021-07-09T16:00:00.000,59404.666666666664,0.0,2021,7,9,16,0,2021-07-09
29505,2021-07-09T17:00:00.000,59404.708333333336,0.0,2021,7,9,17,0,2021-07-09
29506,2021-07-09T18:00:00.000,59404.75,0.0,2021,7,9,18,0,2021-07-09
29507,2021-07-09T19:00:00.000,59404.791666666664,0.0,2021,7,9,19,0,2021-07-09
29508,2021-07-09T20:00:00.000,59404.833333333336,0.0,2021,7,9,20,0,2021-07-09
29509,2021-07-09T21:00:00.000,59404.875,0.0,2021,7,9,21,0,2021-07-09
29510,2021-07-09T22:00:00.000,59404.916666666664,0.0,2021,7,9,22,0,2021-07-09
29511,2021-07-09T23:00:00.000,59404.958333333336,0.0,2021,7,9,23,0,2021-07-09
29512,2021-07-10T10:00:00.000,59405.416666666664,0.01,2021,7,10,10,0,2021-07-10
29513,2021-07-10T11:00:00.000,59405.458333333336,0.01,2021,7,10,11,0,2021-07-10
29514,2021-07-10T12:00:00.000,59405.5,0.01,2021,7,10,12,0,2021-07-10
29515,2021-07-10T13:00:00.000,59405.541666666664,0.01,2021,7,10,13,0,2021-07-10
29516,2021-07-10T14:00:00.000,59405.583333333336,0.01,2021,7,10,14,0,2021-07-10
29517,2021-07-10T15:00:00.000,59405.625,0.01,2021,7,10,15,0,2021-07-10
29518,2021-07-10T16:00:00.000,59405.666666666664,0.01,2021,7,10,16,0,2021-07-10
29519,2021-07-10T17:00:00.000,59405.708333333336,0.0,2021,7,10,17,0,2021-07-10
29520,2021-07-10T18:00:00.000,59405.75,0.0,2021,7,10,18,0,2021-07-10
29521,2021-07-10T19:00:00.000,59405.791666666664,0.0,2021,7,10,19,0,2021-07-10
29522,2021-07-10T20:00:00.000,59405.833333333336,0.0,2021,7,10,20,0,2021-07-10
29523,2021-07-10T21:00:00.000,59405.875,0.01,2021,7,10,21,0,2021-07-10
29524,2021-07-10T22:00:00.000,59405.916666666664,0.01,2021,7,10,22,0,2021-07-10
29525,2021-07-10T23:00:00.000,59405.958333333336,0.01,2021,7,10,23,0,2021-07-10
29526,2021-07-11T10:00:00.000,59406.416666666664,0.01,2021,7,11,10,0,2021-07-11
29527,2021-07-11T11:00:00.000,59406.458333333336,0.01,2021,7,11,11,0,2021-07-11
29528,2021-07-11T12:00:00.000,59406.5,0.01,2021,7,11,12,0,2021-07-11
29529,2021-07-11T13:00:00.000,59406.541666666664,0.01,2021,7,11,13,0,2021-07-11
29530,2021-07-11T14:00:00.000,59406.583333333336,0.01,2021,7,11,14,0,2021-07-11
29531,2021-07-11T15:00:00.000,59406.625,0.01,2021,7,11,15,0,2021-07-11
29532,2021-07-11T16:00:00.000,59406.666666666664,0.01,2021,7,11,16,0,2021-07-11
29533,2021-07-11T17:00:00.000,59406.708333333336,0.01,2021,7,11,17,0,2021-07-11
29534,2021-07-11T18:00:00.000,59406.75,0.01,2021,7,11,18,0,2021-07-11
29535,2021-07-11T19:00:00.000,59406.791666666664,0.01,2021,7,11,19,0,2021-07-11
29536,2021-07-11T20:00:00.000,59406.833333333336,0.01,2021,7,11,20,0,2021-07-11
29537,2021-07-11T21:00:00.000,59406.875,0.01,2021,7,11,21,0,2021-07-11
29538,2021-07-11T22:00:00.000,59406.916666666664,0.0,2021,7,11,22,0,2021-07-11
29539,2021-07-11T23:00:00.000,59406.958333333336,0.0,2021,7,11,23,0,2021-07-11
29540,2021-07-12T10:00:00.000,59407.416666666664,0.0,2021,7,12,10,0,2021-07-12
29541,2021-07-12T11:00:00.000,59407.458333333336,0.0,2021,7,12,11,0,2021-07-12
29542,2021-07-12T12:00:00.000,59407.5,0.01,2021,7,12,12,0,2021-07-12
29543,2021-07-12T13:00:00.000,59407.541666666664,0.01,2021,7,12,13,0,2021-07-12
29544,2021-07-12T14:00:00.000,59407.583333333336,0.01,2021,7,12,14,0,2021-07-12
29545,2021-07-12T15:00:00.000,59407.625,0.01,2021,7,12,15,0,2021-07-12
29546,2021-07-12T16:00:00.000,59407.666666666664,0.0,2021,7,12,16,0,2021-07-12
29547,2021-07-12T17:00:00.000,59407.708333333336,0.01,2021,7,12,17,0,2021-07-12
29548,2021-07-12T18:00:00.000,59407.75,0.0,2021,7,12,18,0,2021-07-12
29549,2021-07-12T19:00:00.000,59407.791666666664,0.0,2021,7,12,19,0,2021-07-12
29550,2021-07-12T20:00:00.000,59407.833333333336,0.0,2021,7,12,20,0,2021-07-12
29551,2021-07-12T21:00:00.000,59407.875,0.0,2021,7,12,21,0,2021-07-12
29552,2021-07-12T22:00:00.000,59407.916666666664,0.0,2021,7,12,22,0,2021-07-12
29553,2021-07-12T23:00:00.000,59407.958333333336,0.0,2021,7,12,23,0,2021-07-12
29554,2021-07-13T10:00:00.000,59408.416666666664,0.0,2021,7,13,10,0,2021-07-13
29555,2021-07-13T11:00:00.000,59408.458333333336,0.0,2021,7,13,11,0,2021-07-13
29556,2021-07-13T12:00:00.000,59408.5,0.0,2021,7,13,12,0,2021-07-13
29557,2021-07-13T13:00:00.000,59408.541666666664,0.0,2021,7,13,13,0,2021-07-13
29558,2021-07-13T14:00:00.000,59408.583333333336,0.0,2021,7,13,14,0,2021-07-13
29559,2021-07-13T20:00:00.000,59408.833333333336,0.0,2021,7,13,20,0,2021-07-13
29560,2021-07-13T21:00:00.000,59408.875,0.0,2021,7,13,21,0,2021-07-13
29561,2021-07-13T22:00:00.000,59408.916666666664,0.0,2021,7,13,22,0,2021-07-13
29562,2021-07-13T23:00:00.000,59408.958333333336,0.0,2021,7,13,23,0,2021-07-13
29563,2021-07-14T10:00:00.000,59409.416666666664,0.0,2021,7,14,10,0,2021-07-14
29564,2021-07-14T11:00:00.000,59409.458333333336,0.0,2021,7,14,11,0,2021-07-14
29565,2021-07-14T12:00:00.000,59409.5,0.0,2021,7,14,12,0,2021-07-14
29566,2021-07-14T13:00:00.000,59409.541666666664,0.0,2021,7,14,13,0,2021-07-14
29567,2021-07-14T14:00:00.000,59409.583333333336,0.0,2021,7,14,14,0,2021-07-14
29568,2021-07-14T15:00:00.000,59409.625,0.0,2021,7,14,15,0,2021-07-14
29569,2021-07-14T16:00:00.000,59409.666666666664,0.0,2021,7,14,16,0,2021-07-14
29570,2021-07-14T17:00:00.000,59409.708333333336,0.0,2021,7,14,17,0,2021-07-14
29571,2021-07-14T18:00:00.000,59409.75,0.0,2021,7,14,18,0,2021-07-14
29572,2021-07-14T19:00:00.000,59409.791666666664,0.0,2021,7,14,19,0,2021-07-14
29573,2021-07-14T20:00:00.000,59409.833333333336,0.0,2021,7,14,20,0,2021-07-14
29574,2021-07-14T21:00:00.000,59409.875,0.0,2021,7,14,21,0,2021-07-14
29575,2021-07-14T22:00:00.000,59409.916666666664,0.0,2021,7,14,22,0,2021-07-14
29576,2021-07-14T23:00:00.000,59409.958333333336,0.0,2021,7,14,23,0,2021-07-14
29577,2021-07-15T10:00:00.000,59410.416666666664,0.01,2021,7,15,10,0,2021-07-15
29578,2021-07-15T11:00:00.000,59410.458333333336,0.01,2021,7,15,11,0,2021-07-15
29579,2021-07-15T12:00:00.000,59410.5,0.01,2021,7,15,12,0,2021-07-15
29580,2021-07-15T13:00:00.000,59410.541666666664,0.01,2021,7,15,13,0,2021-07-15
29581,2021-07-15T14:00:00.000,59410.583333333336,0.01,2021,7,15,14,0,2021-07-15
29582,2021-07-15T15:00:00.000,59410.625,0.01,2021,7,15,15,0,2021-07-15
29583,2021-07-15T16:00:00.000,59410.666666666664,0.01,2021,7,15,16,0,2021-07-15
29584,2021-07-15T17:00:00.000,59410.708333333336,0.01,2021,7,15,17,0,2021-07-15
29585,2021-07-15T18:00:00.000,59410.75,0.01,2021,7,15,18,0,2021-07-15
29586,2021-07-15T19:00:00.000,59410.791666666664,0.01,2021,7,15,19,0,2021-07-15
29587,2021-07-15T20:00:00.000,59410.833333333336,0.01,2021,7,15,20,0,2021-07-15
29588,2021-07-15T21:00:00.000,59410.875,0.01,2021,7,15,21,0,2021-07-15
29589,2021-07-15T22:00:00.000,59410.916666666664,0.0,2021,7,15,22,0,2021-07-15
29590,2021-07-15T23:00:00.000,59410.958333333336,0.0,2021,7,15,23,0,2021-07-15
29591,2021-07-16T10:00:00.000,59411.416666666664,0.0,2021,7,16,10,0,2021-07-16
29592,2021-07-16T11:00:00.000,59411.458333333336,0.0,2021,7,16,11,0,2021-07-16
29593,2021-07-16T12:00:00.000,59411.5,0.0,2021,7,16,12,0,2021-07-16
29594,2021-07-16T13:00:00.000,59411.541666666664,0.01,2021,7,16,13,0,2021-07-16
29595,2021-07-16T14:00:00.000,59411.583333333336,0.0,2021,7,16,14,0,2021-07-16
29596,2021-07-16T15:00:00.000,59411.625,0.0,2021,7,16,15,0,2021-07-16
29597,2021-07-16T16:00:00.000,59411.666666666664,0.0,2021,7,16,16,0,2021-07-16
29598,2021-07-16T17:00:00.000,59411.708333333336,0.0,2021,7,16,17,0,2021-07-16
29599,2021-07-16T18:00:00.000,59411.75,0.0,2021,7,16,18,0,2021-07-16
29600,2021-07-16T19:00:00.000,59411.791666666664,0.0,2021,7,16,19,0,2021-07-16
29601,2021-07-16T20:00:00.000,59411.833333333336,0.0,2021,7,16,20,0,2021-07-16
29602,2021-07-16T21:00:00.000,59411.875,0.0,2021,7,16,21,0,2021-07-16
29603,2021-07-16T22:00:00.000,59411.916666666664,0.0,2021,7,16,22,0,2021-07-16
29604,2021-07-16T23:00:00.000,59411.958333333336,0.0,2021,7,16,23,0,2021-07-16
29605,2021-07-17T10:00:00.000,59412.416666666664,0.01,2021,7,17,10,0,2021-07-17
29606,2021-07-17T11:00:00.000,59412.458333333336,0.01,2021,7,17,11,0,2021-07-17
29607,2021-07-17T12:00:00.000,59412.5,0.01,2021,7,17,12,0,2021-07-17
29608,2021-07-17T13:00:00.000,59412.541666666664,0.01,2021,7,17,13,0,2021-07-17
29609,2021-07-17T14:00:00.000,59412.583333333336,0.01,2021,7,17,14,0,2021-07-17
29610,2021-07-17T15:00:00.000,59412.625,0.01,2021,7,17,15,0,2021-07-17
29611,2021-07-17T16:00:00.000,59412.666666666664,0.01,2021,7,17,16,0,2021-07-17
29612,2021-07-17T17:00:00.000,59412.708333333336,0.01,2021,7,17,17,0,2021-07-17
29613,2021-07-17T18:00:00.000,59412.75,0.01,2021,7,17,18,0,2021-07-17
29614,2021-07-17T19:00:00.000,59412.791666666664,0.01,2021,7,17,19,0,2021-07-17
29615,2021-07-17T20:00:00.000,59412.833333333336,0.01,2021,7,17,20,0,2021-07-17
29616,2021-07-17T21:00:00.000,59412.875,0.01,2021,7,17,21,0,2021-07-17
29617,2021-07-17T22:00:00.000,59412.916666666664,0.0,2021,7,17,22,0,2021-07-17
29618,2021-07-17T23:00:00.000,59412.958333333336,0.0,2021,7,17,23,0,2021-07-17
29619,2021-07-18T10:00:00.000,59413.416666666664,0.01,2021,7,18,10,0,2021-07-18
29620,2021-07-18T11:00:00.000,59413.458333333336,0.01,2021,7,18,11,0,2021-07-18
29621,2021-07-18T12:00:00.000,59413.5,0.01,2021,7,18,12,0,2021-07-18
29622,2021-07-18T13:00:00.000,59413.541666666664,0.01,2021,7,18,13,0,2021-07-18
29623,2021-07-18T14:00:00.000,59413.583333333336,0.01,2021,7,18,14,0,2021-07-18
29624,2021-07-18T15:00:00.000,59413.625,0.01,2021,7,18,15,0,2021-07-18
29625,2021-07-18T16:00:00.000,59413.666666666664,0.01,2021,7,18,16,0,2021-07-18
29626,2021-07-18T17:00:00.000,59413.708333333336,0.01,2021,7,18,17,0,2021-07-18
29627,2021-07-18T18:00:00.000,59413.75,0.01,2021,7,18,18,0,2021-07-18
29628,2021-07-18T19:00:00.000,59413.791666666664,0.01,2021,7,18,19,0,2021-07-18
29629,2021-07-18T20:00:00.000,59413.833333333336,0.01,2021,7,18,20,0,2021-07-18
29630,2021-07-18T21:00:00.000,59413.875,0.01,2021,7,18,21,0,2021-07-18
29631,2021-07-18T22:00:00.000,59413.916666666664,0.0,2021,7,18,22,0,2021-07-18
29632,2021-07-18T23:00:00.000,59413.958333333336,0.01,2021,7,18,23,0,2021-07-18
29633,2021-07-19T10:00:00.000,59414.416666666664,0.01,2021,7,19,10,0,2021-07-19
29634,2021-07-19T11:00:00.000,59414.458333333336,0.01,2021,7,19,11,0,2021-07-19
29635,2021-07-19T12:00:00.000,59414.5,0.01,2021,7,19,12,0,2021-07-19
29636,2021-07-19T13:00:00.000,59414.541666666664,0.01,2021,7,19,13,0,2021-07-19
29637,2021-07-19T14:00:00.000,59414.583333333336,0.01,2021,7,19,14,0,2021-07-19
29638,2021-07-19T15:00:00.000,59414.625,0.01,2021,7,19,15,0,2021-07-19
29639,2021-07-19T16:00:00.000,59414.666666666664,0.01,2021,7,19,16,0,2021-07-19
29640,2021-07-19T17:00:00.000,59414.708333333336,0.01,2021,7,19,17,0,2021-07-19
29641,2021-07-19T18:00:00.000,59414.75,0.01,2021,7,19,18,0,2021-07-19
29642,2021-07-19T19:00:00.000,59414.791666666664,0.01,2021,7,19,19,0,2021-07-19
29643,2021-07-19T20:00:00.000,59414.833333333336,0.01,2021,7,19,20,0,2021-07-19
29644,2021-07-19T21:00:00.000,59414.875,0.01,2021,7,19,21,0,2021-07-19
29645,2021-07-19T22:00:00.000,59414.916666666664,0.01,2021,7,19,22,0,2021-07-19
29646,2021-07-19T23:00:00.000,59414.958333333336,0.01,2021,7,19,23,0,2021-07-19
29647,2021-07-20T10:00:00.000,59415.416666666664,0.01,2021,7,20,10,0,2021-07-20
29648,2021-07-20T11:00:00.000,59415.458333333336,0.01,2021,7,20,11,0,2021-07-20
29649,2021-07-20T12:00:00.000,59415.5,0.01,2021,7,20,12,0,2021-07-20
29650,2021-07-20T13:00:00.000,59415.541666666664,0.01,2021,7,20,13,0,2021-07-20
29651,2021-07-20T14:00:00.000,59415.583333333336,0.01,2021,7,20,14,0,2021-07-20
29652,2021-07-20T15:00:00.000,59415.625,0.01,2021,7,20,15,0,2021-07-20
29653,2021-07-20T16:00:00.000,59415.666666666664,0.01,2021,7,20,16,0,2021-07-20
29654,2021-07-20T17:00:00.000,59415.708333333336,0.01,2021,7,20,17,0,2021-07-20
29655,2021-07-20T18:00:00.000,59415.75,0.01,2021,7,20,18,0,2021-07-20
29656,2021-07-20T19:00:00.000,59415.791666666664,0.01,2021,7,20,19,0,2021-07-20
29657,2021-07-20T20:00:00.000,59415.833333333336,0.01,2021,7,20,20,0,2021-07-20
29658,2021-07-20T21:00:00.000,59415.875,0.01,2021,7,20,21,0,2021-07-20
29659,2021-07-20T22:00:00.000,59415.916666666664,0.01,2021,7,20,22,0,2021-07-20
29660,2021-07-20T23:00:00.000,59415.958333333336,0.01,2021,7,20,23,0,2021-07-20
29661,2021-07-21T10:00:00.000,59416.416666666664,0.01,2021,7,21,10,0,2021-07-21
29662,2021-07-21T11:00:00.000,59416.458333333336,0.01,2021,7,21,11,0,2021-07-21
29663,2021-07-21T12:00:00.000,59416.5,0.01,2021,7,21,12,0,2021-07-21
29664,2021-07-21T13:00:00.000,59416.541666666664,0.01,2021,7,21,13,0,2021-07-21
29665,2021-07-21T14:00:00.000,59416.583333333336,0.01,2021,7,21,14,0,2021-07-21
29666,2021-07-21T15:00:00.000,59416.625,0.01,2021,7,21,15,0,2021-07-21
29667,2021-07-21T16:00:00.000,59416.666666666664,0.01,2021,7,21,16,0,2021-07-21
29668,2021-07-21T17:00:00.000,59416.708333333336,0.01,2021,7,21,17,0,2021-07-21
29669,2021-07-21T18:00:00.000,59416.75,0.01,2021,7,21,18,0,2021-07-21
29670,2021-07-21T19:00:00.000,59416.791666666664,0.01,2021,7,21,19,0,2021-07-21
29671,2021-07-21T20:00:00.000,59416.833333333336,0.01,2021,7,21,20,0,2021-07-21
29672,2021-07-21T21:00:00.000,59416.875,0.01,2021,7,21,21,0,2021-07-21
29673,2021-07-21T22:00:00.000,59416.916666666664,0.01,2021,7,21,22,0,2021-07-21
29674,2021-07-21T23:00:00.000,59416.958333333336,0.01,2021,7,21,23,0,2021-07-21
29675,2021-07-22T10:00:00.000,59417.416666666664,0.01,2021,7,22,10,0,2021-07-22
29676,2021-07-22T11:00:00.000,59417.458333333336,0.01,2021,7,22,11,0,2021-07-22
29677,2021-07-22T12:00:00.000,59417.5,0.01,2021,7,22,12,0,2021-07-22
29678,2021-07-22T13:00:00.000,59417.541666666664,0.01,2021,7,22,13,0,2021-07-22
29679,2021-07-22T14:00:00.000,59417.583333333336,0.01,2021,7,22,14,0,2021-07-22
29680,2021-07-22T15:00:00.000,59417.625,0.01,2021,7,22,15,0,2021-07-22
29681,2021-07-22T16:00:00.000,59417.666666666664,0.01,2021,7,22,16,0,2021-07-22
29682,2021-07-22T17:00:00.000,59417.708333333336,0.01,2021,7,22,17,0,2021-07-22
29683,2021-07-22T18:00:00.000,59417.75,0.01,2021,7,22,18,0,2021-07-22
29684,2021-07-22T19:00:00.000,59417.791666666664,0.01,2021,7,22,19,0,2021-07-22
29685,2021-07-22T20:00:00.000,59417.833333333336,0.01,2021,7,22,20,0,2021-07-22
29686,2021-07-22T21:00:00.000,59417.875,0.01,2021,7,22,21,0,2021-07-22
29687,2021-07-22T22:00:00.000,59417.916666666664,0.01,2021,7,22,22,0,2021-07-22
29688,2021-07-22T23:00:00.000,59417.958333333336,0.01,2021,7,22,23,0,2021-07-22
29689,2021-07-23T10:00:00.000,59418.416666666664,0.01,2021,7,23,10,0,2021-07-23
29690,2021-07-23T11:00:00.000,59418.458333333336,0.01,2021,7,23,11,0,2021-07-23
29691,2021-07-23T12:00:00.000,59418.5,0.01,2021,7,23,12,0,2021-07-23
29692,2021-07-23T13:00:00.000,59418.541666666664,0.01,2021,7,23,13,0,2021-07-23
29693,2021-07-23T14:00:00.000,59418.583333333336,0.01,2021,7,23,14,0,2021-07-23
29694,2021-07-23T15:00:00.000,59418.625,0.01,2021,7,23,15,0,2021-07-23
29695,2021-07-23T16:00:00.000,59418.666666666664,0.01,2021,7,23,16,0,2021-07-23
29696,2021-07-23T17:00:00.000,59418.708333333336,0.01,2021,7,23,17,0,2021-07-23
29697,2021-07-23T18:00:00.000,59418.75,0.01,2021,7,23,18,0,2021-07-23
29698,2021-07-23T19:00:00.000,59418.791666666664,0.01,2021,7,23,19,0,2021-07-23
29699,2021-07-23T20:00:00.000,59418.833333333336,0.01,2021,7,23,20,0,2021-07-23
29700,2021-07-23T21:00:00.000,59418.875,0.01,2021,7,23,21,0,2021-07-23
29701,2021-07-23T22:00:00.000,59418.916666666664,0.01,2021,7,23,22,0,2021-07-23
29702,2021-07-23T23:00:00.000,59418.958333333336,0.01,2021,7,23,23,0,2021-07-23
29703,2021-07-24T10:00:00.000,59419.416666666664,0.01,2021,7,24,10,0,2021-07-24
29704,2021-07-24T11:00:00.000,59419.458333333336,0.01,2021,7,24,11,0,2021-07-24
29705,2021-07-24T12:00:00.000,59419.5,0.0,2021,7,24,12,0,2021-07-24
29706,2021-07-24T13:00:00.000,59419.541666666664,0.0,2021,7,24,13,0,2021-07-24
29707,2021-07-24T14:00:00.000,59419.583333333336,0.0,2021,7,24,14,0,2021-07-24
29708,2021-07-24T15:00:00.000,59419.625,0.0,2021,7,24,15,0,2021-07-24
29709,2021-07-24T16:00:00.000,59419.666666666664,0.0,2021,7,24,16,0,2021-07-24
29710,2021-07-24T17:00:00.000,59419.708333333336,0.0,2021,7,24,17,0,2021-07-24
29711,2021-07-24T18:00:00.000,59419.75,0.0,2021,7,24,18,0,2021-07-24
29712,2021-07-24T19:00:00.000,59419.791666666664,0.0,2021,7,24,19,0,2021-07-24
29713,2021-07-24T20:00:00.000,59419.833333333336,0.0,2021,7,24,20,0,2021-07-24
29714,2021-07-24T21:00:00.000,59419.875,0.0,2021,7,24,21,0,2021-07-24
29715,2021-07-24T22:00:00.000,59419.916666666664,0.0,2021,7,24,22,0,2021-07-24
29716,2021-07-24T23:00:00.000,59419.958333333336,0.0,2021,7,24,23,0,2021-07-24
29717,2021-07-25T10:00:00.000,59420.416666666664,0.0,2021,7,25,10,0,2021-07-25
29718,2021-07-25T11:00:00.000,59420.458333333336,0.0,2021,7,25,11,0,2021-07-25
29719,2021-07-25T12:00:00.000,59420.5,0.0,2021,7,25,12,0,2021-07-25
29720,2021-07-25T13:00:00.000,59420.541666666664,0.0,2021,7,25,13,0,2021-07-25
29721,2021-07-25T14:00:00.000,59420.583333333336,0.0,2021,7,25,14,0,2021-07-25
29722,2021-07-25T15:00:00.000,59420.625,0.0,2021,7,25,15,0,2021-07-25
29723,2021-07-25T16:00:00.000,59420.666666666664,0.0,2021,7,25,16,0,2021-07-25
29724,2021-07-25T17:00:00.000,59420.708333333336,0.0,2021,7,25,17,0,2021-07-25
29725,2021-07-25T18:00:00.000,59420.75,0.0,2021,7,25,18,0,2021-07-25
29726,2021-07-25T19:00:00.000,59420.791666666664,0.0,2021,7,25,19,0,2021-07-25
29727,2021-07-25T20:00:00.000,59420.833333333336,0.0,2021,7,25,20,0,2021-07-25
29728,2021-07-25T21:00:00.000,59420.875,0.0,2021,7,25,21,0,2021-07-25
29729,2021-07-25T22:00:00.000,59420.916666666664,0.0,2021,7,25,22,0,2021-07-25
29730,2021-07-25T23:00:00.000,59420.958333333336,0.0,2021,7,25,23,0,2021-07-25
29731,2021-07-26T10:00:00.000,59421.416666666664,0.0,2021,7,26,10,0,2021-07-26
29732,2021-07-26T11:00:00.000,59421.458333333336,0.0,2021,7,26,11,0,2021-07-26
29733,2021-07-26T12:00:00.000,59421.5,0.0,2021,7,26,12,0,2021-07-26
29734,2021-07-26T13:00:00.000,59421.541666666664,0.0,2021,7,26,13,0,2021-07-26
29735,2021-07-26T14:00:00.000,59421.583333333336,0.0,2021,7,26,14,0,2021-07-26
29736,2021-07-26T15:00:00.000,59421.625,0.0,2021,7,26,15,0,2021-07-26
29737,2021-07-26T16:00:00.000,59421.666666666664,0.0,2021,7,26,16,0,2021-07-26
29738,2021-07-26T17:00:00.000,59421.708333333336,0.0,2021,7,26,17,0,2021-07-26
29739,2021-07-26T18:00:00.000,59421.75,0.0,2021,7,26,18,0,2021-07-26
29740,2021-07-26T19:00:00.000,59421.791666666664,0.0,2021,7,26,19,0,2021-07-26
29741,2021-07-26T20:00:00.000,59421.833333333336,0.0,2021,7,26,20,0,2021-07-26
29742,2021-07-26T21:00:00.000,59421.875,0.0,2021,7,26,21,0,2021-07-26
29743,2021-07-26T22:00:00.000,59421.916666666664,0.0,2021,7,26,22,0,2021-07-26
29744,2021-07-26T23:00:00.000,59421.958333333336,0.0,2021,7,26,23,0,2021-07-26
29745,2021-07-27T10:00:00.000,59422.416666666664,0.0,2021,7,27,10,0,2021-07-27
29746,2021-07-27T11:00:00.000,59422.458333333336,0.0,2021,7,27,11,0,2021-07-27
29747,2021-07-27T12:00:00.000,59422.5,0.01,2021,7,27,12,0,2021-07-27
29748,2021-07-27T13:00:00.000,59422.541666666664,0.01,2021,7,27,13,0,2021-07-27
29749,2021-07-27T14:00:00.000,59422.583333333336,0.01,2021,7,27,14,0,2021-07-27
29750,2021-07-27T15:00:00.000,59422.625,0.01,2021,7,27,15,0,2021-07-27
29751,2021-07-27T16:00:00.000,59422.666666666664,0.01,2021,7,27,16,0,2021-07-27
29752,2021-07-27T17:00:00.000,59422.708333333336,0.0,2021,7,27,17,0,2021-07-27
29753,2021-07-27T18:00:00.000,59422.75,0.01,2021,7,27,18,0,2021-07-27
29754,2021-07-27T19:00:00.000,59422.791666666664,0.0,2021,7,27,19,0,2021-07-27
29755,2021-07-27T20:00:00.000,59422.833333333336,0.0,2021,7,27,20,0,2021-07-27
29756,2021-07-27T21:00:00.000,59422.875,0.0,2021,7,27,21,0,2021-07-27
29757,2021-07-27T22:00:00.000,59422.916666666664,0.0,2021,7,27,22,0,2021-07-27
29758,2021-07-27T23:00:00.000,59422.958333333336,0.0,2021,7,27,23,0,2021-07-27
29759,2021-07-28T10:00:00.000,59423.416666666664,0.0,2021,7,28,10,0,2021-07-28
29760,2021-07-28T11:00:00.000,59423.458333333336,0.0,2021,7,28,11,0,2021-07-28
29761,2021-07-28T12:00:00.000,59423.5,0.01,2021,7,28,12,0,2021-07-28
29762,2021-07-28T13:00:00.000,59423.541666666664,0.01,2021,7,28,13,0,2021-07-28
29763,2021-07-28T14:00:00.000,59423.583333333336,0.01,2021,7,28,14,0,2021-07-28
29764,2021-07-28T15:00:00.000,59423.625,0.01,2021,7,28,15,0,2021-07-28
29765,2021-07-28T16:00:00.000,59423.666666666664,0.01,2021,7,28,16,0,2021-07-28
29766,2021-07-28T17:00:00.000,59423.708333333336,0.01,2021,7,28,17,0,2021-07-28
29767,2021-07-28T18:00:00.000,59423.75,0.01,2021,7,28,18,0,2021-07-28
29768,2021-07-28T19:00:00.000,59423.791666666664,0.01,2021,7,28,19,0,2021-07-28
29769,2021-07-28T20:00:00.000,59423.833333333336,0.01,2021,7,28,20,0,2021-07-28
29770,2021-07-28T21:00:00.000,59423.875,0.01,2021,7,28,21,0,2021-07-28
29771,2021-07-28T22:00:00.000,59423.916666666664,0.01,2021,7,28,22,0,2021-07-28
29772,2021-07-28T23:00:00.000,59423.958333333336,0.0,2021,7,28,23,0,2021-07-28
29773,2021-07-29T10:00:00.000,59424.416666666664,0.01,2021,7,29,10,0,2021-07-29
29774,2021-07-29T11:00:00.000,59424.458333333336,0.01,2021,7,29,11,0,2021-07-29
29775,2021-07-29T12:00:00.000,59424.5,0.01,2021,7,29,12,0,2021-07-29
29776,2021-07-29T13:00:00.000,59424.541666666664,0.01,2021,7,29,13,0,2021-07-29
29777,2021-07-29T14:00:00.000,59424.583333333336,0.01,2021,7,29,14,0,2021-07-29
29778,2021-07-29T15:00:00.000,59424.625,0.01,2021,7,29,15,0,2021-07-29
29779,2021-07-29T16:00:00.000,59424.666666666664,0.01,2021,7,29,16,0,2021-07-29
29780,2021-07-29T17:00:00.000,59424.708333333336,0.01,2021,7,29,17,0,2021-07-29
29781,2021-07-29T18:00:00.000,59424.75,0.01,2021,7,29,18,0,2021-07-29
29782,2021-07-29T19:00:00.000,59424.791666666664,0.01,2021,7,29,19,0,2021-07-29
29783,2021-07-29T20:00:00.000,59424.833333333336,0.01,2021,7,29,20,0,2021-07-29
29784,2021-07-29T21:00:00.000,59424.875,0.01,2021,7,29,21,0,2021-07-29
29785,2021-07-29T22:00:00.000,59424.916666666664,0.01,2021,7,29,22,0,2021-07-29
29786,2021-07-29T23:00:00.000,59424.958333333336,0.01,2021,7,29,23,0,2021-07-29
29787,2021-07-30T10:00:00.000,59425.416666666664,0.01,2021,7,30,10,0,2021-07-30
29788,2021-07-30T11:00:00.000,59425.458333333336,0.01,2021,7,30,11,0,2021-07-30
29789,2021-07-30T12:00:00.000,59425.5,0.01,2021,7,30,12,0,2021-07-30
29790,2021-07-30T13:00:00.000,59425.541666666664,0.01,2021,7,30,13,0,2021-07-30
29791,2021-07-30T14:00:00.000,59425.583333333336,0.01,2021,7,30,14,0,2021-07-30
